VD,ID,VG,IG,ACCSTRESS
9.60000000E+000,9.99370000E-002,3.00000000E+000,-6.53650000E-002,*
1.00000000E+001,9.99370000E-002,3.00000000E+000,-6.53610000E-002,*
-1.00000000E+001,-1.00020000E-001,4.00000000E+000,9.99950000E-002,0.00000000E+000
-9.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-9.20000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-8.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-8.40000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-8.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-7.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-7.20000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-6.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-6.40000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-6.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-5.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-5.20000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-4.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-4.40000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-4.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99910000E-002,*
-3.60000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-3.20000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-2.80000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-2.40000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-2.00000000E+000,-1.00020000E-001,4.00000000E+000,9.99950000E-002,*
-1.60000000E+000,-9.98610000E-002,4.00000000E+000,9.99910000E-002,*
-1.20000000E+000,-9.69390000E-002,4.00000000E+000,9.99910000E-002,*
-8.00000000E-001,-9.32620000E-002,4.00000000E+000,9.99910000E-002,*
-4.00000000E-001,-8.90690000E-002,4.00000000E+000,9.99950000E-002,*
0.00000000E+000,-8.43920000E-002,4.00000000E+000,9.99950000E-002,*
4.00000000E-001,-7.90830000E-002,4.00000000E+000,9.99950000E-002,*
8.00000000E-001,-7.30820000E-002,4.00000000E+000,9.99950000E-002,*
1.20000000E+000,-6.64860000E-002,4.00000000E+000,9.99950000E-002,*
1.60000000E+000,-5.94710000E-002,4.00000000E+000,9.99910000E-002,*
2.00000000E+000,-4.40560000E-002,4.00000000E+000,8.85660000E-002,*
2.40000000E+000,-2.45600000E-002,4.00000000E+000,7.00610000E-002,*
2.80000000E+000,-8.74230000E-003,4.00000000E+000,5.50250000E-002,*
3.20000000E+000,1.50750000E-003,4.00000000E+000,4.55000000E-002,*
3.60000000E+000,5.59000000E-003,4.00000000E+000,4.18360000E-002,*
4.00000000E+000,6.97300000E-003,4.00000000E+000,4.05250000E-002,*
4.40000000E+000,9.60110000E-003,4.00000000E+000,3.80550000E-002,*
4.80000000E+000,1.36150000E-002,4.00000000E+000,3.43150000E-002,*
5.20000000E+000,1.85950000E-002,4.00000000E+000,2.97050000E-002,*
5.60000000E+000,2.44750000E-002,4.00000000E+000,2.42900000E-002,*
6.00000000E+000,3.12810000E-002,4.00000000E+000,1.80550000E-002,*
6.40000000E+000,3.90510000E-002,4.00000000E+000,1.09600000E-002,*
6.80000000E+000,4.80350000E-002,4.00000000E+000,2.74550000E-003,*
7.20000000E+000,5.80350000E-002,4.00000000E+000,-6.24200000E-003,*
7.60000000E+000,6.87790000E-002,4.00000000E+000,-1.58950000E-002,*
8.00000000E+000,8.11420000E-002,4.00000000E+000,-2.69760000E-002,*
8.40000000E+000,9.50390000E-002,4.00000000E+000,-3.93810000E-002,*
8.80000000E+000,9.99410000E-002,4.00000000E+000,-4.36650000E-002,*
9.20000000E+000,9.99370000E-002,4.00000000E+000,-4.36500000E-002,*
9.60000000E+000,9.99370000E-002,4.00000000E+000,-4.36460000E-002,*
